Id,GeoID,Geography,Estimate; Total,Margin of Error; Total
1500000US060379012101,060379012101,"Block Group 1, Census Tract 9012.10, Los Angeles County, California",1416,167
1500000US060379012131,060379012131,"Block Group 1, Census Tract 9012.13, Los Angeles County, California",3969,341
1500000US060379100011,060379100011,"Block Group 1, Census Tract 9100.01, Los Angeles County, California",1225,472
1500000US060379100012,060379100012,"Block Group 2, Census Tract 9100.01, Los Angeles County, California",2751,816
1500000US060379100013,060379100013,"Block Group 3, Census Tract 9100.01, Los Angeles County, California",2431,819
1500000US060379100021,060379100021,"Block Group 1, Census Tract 9100.02, Los Angeles County, California",2403,446
1500000US060379100022,060379100022,"Block Group 2, Census Tract 9100.02, Los Angeles County, California",2109,745
1500000US060379100023,060379100023,"Block Group 3, Census Tract 9100.02, Los Angeles County, California",2127,823
1500000US060379101011,060379101011,"Block Group 1, Census Tract 9101.01, Los Angeles County, California",1351,277
1500000US060379102011,060379102011,"Block Group 1, Census Tract 9102.01, Los Angeles County, California",2060,344
1500000US060379102012,060379102012,"Block Group 2, Census Tract 9102.01, Los Angeles County, California",2230,667
1500000US060379102021,060379102021,"Block Group 1, Census Tract 9102.02, Los Angeles County, California",4275,629
1500000US060379102022,060379102022,"Block Group 2, Census Tract 9102.02, Los Angeles County, California",1487,293
1500000US060379102051,060379102051,"Block Group 1, Census Tract 9102.05, Los Angeles County, California",1198,195
1500000US060379102061,060379102061,"Block Group 1, Census Tract 9102.06, Los Angeles County, California",3505,523
1500000US060379102071,060379102071,"Block Group 1, Census Tract 9102.07, Los Angeles County, California",2014,458
1500000US060379102072,060379102072,"Block Group 2, Census Tract 9102.07, Los Angeles County, California",2258,500
1500000US060379102073,060379102073,"Block Group 3, Census Tract 9102.07, Los Angeles County, California",1727,411
1500000US060379102081,060379102081,"Block Group 1, Census Tract 9102.08, Los Angeles County, California",3011,450
1500000US060379102082,060379102082,"Block Group 2, Census Tract 9102.08, Los Angeles County, California",3559,630
1500000US060379102091,060379102091,"Block Group 1, Census Tract 9102.09, Los Angeles County, California",4203,540
1500000US060379102101,060379102101,"Block Group 1, Census Tract 9102.10, Los Angeles County, California",6851,441
1500000US060379103011,060379103011,"Block Group 1, Census Tract 9103.01, Los Angeles County, California",2481,393
1500000US060379103012,060379103012,"Block Group 2, Census Tract 9103.01, Los Angeles County, California",1990,517
1500000US060379103021,060379103021,"Block Group 1, Census Tract 9103.02, Los Angeles County, California",1691,483
1500000US060379103022,060379103022,"Block Group 2, Census Tract 9103.02, Los Angeles County, California",2466,468
1500000US060379103023,060379103023,"Block Group 3, Census Tract 9103.02, Los Angeles County, California",1690,607
1500000US060379104011,060379104011,"Block Group 1, Census Tract 9104.01, Los Angeles County, California",4071,651
1500000US060379104012,060379104012,"Block Group 2, Census Tract 9104.01, Los Angeles County, California",2478,501
1500000US060379104021,060379104021,"Block Group 1, Census Tract 9104.02, Los Angeles County, California",1949,438
1500000US060379104022,060379104022,"Block Group 2, Census Tract 9104.02, Los Angeles County, California",1568,401
1500000US060379104031,060379104031,"Block Group 1, Census Tract 9104.03, Los Angeles County, California",2398,304
1500000US060379104041,060379104041,"Block Group 1, Census Tract 9104.04, Los Angeles County, California",1132,280
1500000US060379104042,060379104042,"Block Group 2, Census Tract 9104.04, Los Angeles County, California",2654,472
1500000US060379105011,060379105011,"Block Group 1, Census Tract 9105.01, Los Angeles County, California",1288,425
1500000US060379105012,060379105012,"Block Group 2, Census Tract 9105.01, Los Angeles County, California",1962,492
1500000US060379105013,060379105013,"Block Group 3, Census Tract 9105.01, Los Angeles County, California",2304,552
1500000US060379105021,060379105021,"Block Group 1, Census Tract 9105.02, Los Angeles County, California",1946,391
1500000US060379105022,060379105022,"Block Group 2, Census Tract 9105.02, Los Angeles County, California",2101,399
1500000US060379105041,060379105041,"Block Group 1, Census Tract 9105.04, Los Angeles County, California",1893,517
1500000US060379105042,060379105042,"Block Group 2, Census Tract 9105.04, Los Angeles County, California",2692,698
1500000US060379105043,060379105043,"Block Group 3, Census Tract 9105.04, Los Angeles County, California",664,294
1500000US060379105051,060379105051,"Block Group 1, Census Tract 9105.05, Los Angeles County, California",1157,429
1500000US060379105052,060379105052,"Block Group 2, Census Tract 9105.05, Los Angeles County, California",1759,410
1500000US060379106011,060379106011,"Block Group 1, Census Tract 9106.01, Los Angeles County, California",1609,550
1500000US060379106012,060379106012,"Block Group 2, Census Tract 9106.01, Los Angeles County, California",1825,547
1500000US060379106013,060379106013,"Block Group 3, Census Tract 9106.01, Los Angeles County, California",3286,708
1500000US060379106021,060379106021,"Block Group 1, Census Tract 9106.02, Los Angeles County, California",3468,399
1500000US060379106031,060379106031,"Block Group 1, Census Tract 9106.03, Los Angeles County, California",1636,418
1500000US060379106032,060379106032,"Block Group 2, Census Tract 9106.03, Los Angeles County, California",2116,602
1500000US060379106033,060379106033,"Block Group 3, Census Tract 9106.03, Los Angeles County, California",1372,503
1500000US060379106034,060379106034,"Block Group 4, Census Tract 9106.03, Los Angeles County, California",1989,619
1500000US060379106051,060379106051,"Block Group 1, Census Tract 9106.05, Los Angeles County, California",2603,421
1500000US060379106052,060379106052,"Block Group 2, Census Tract 9106.05, Los Angeles County, California",2214,409
1500000US060379106061,060379106061,"Block Group 1, Census Tract 9106.06, Los Angeles County, California",1795,386
1500000US060379106062,060379106062,"Block Group 2, Census Tract 9106.06, Los Angeles County, California",1075,315
1500000US060379107051,060379107051,"Block Group 1, Census Tract 9107.05, Los Angeles County, California",6086,1095
1500000US060379107052,060379107052,"Block Group 2, Census Tract 9107.05, Los Angeles County, California",6177,1150
1500000US060379107061,060379107061,"Block Group 1, Census Tract 9107.06, Los Angeles County, California",5892,508
1500000US060379107071,060379107071,"Block Group 1, Census Tract 9107.07, Los Angeles County, California",4445,428
1500000US060379107091,060379107091,"Block Group 1, Census Tract 9107.09, Los Angeles County, California",1814,304
1500000US060379107111,060379107111,"Block Group 1, Census Tract 9107.11, Los Angeles County, California",5003,802
1500000US060379107112,060379107112,"Block Group 2, Census Tract 9107.11, Los Angeles County, California",2800,698
1500000US060379107121,060379107121,"Block Group 1, Census Tract 9107.12, Los Angeles County, California",2415,231
1500000US060379107131,060379107131,"Block Group 1, Census Tract 9107.13, Los Angeles County, California",1604,740
1500000US060379107132,060379107132,"Block Group 2, Census Tract 9107.13, Los Angeles County, California",4322,683
1500000US060379107141,060379107141,"Block Group 1, Census Tract 9107.14, Los Angeles County, California",2794,416
1500000US060379107142,060379107142,"Block Group 2, Census Tract 9107.14, Los Angeles County, California",1102,287
1500000US060379107151,060379107151,"Block Group 1, Census Tract 9107.15, Los Angeles County, California",1926,500
1500000US060379107152,060379107152,"Block Group 2, Census Tract 9107.15, Los Angeles County, California",1994,592
1500000US060379107153,060379107153,"Block Group 3, Census Tract 9107.15, Los Angeles County, California",2361,571
1500000US060379107161,060379107161,"Block Group 1, Census Tract 9107.16, Los Angeles County, California",2461,552
1500000US060379107162,060379107162,"Block Group 2, Census Tract 9107.16, Los Angeles County, California",3359,484
1500000US060379108041,060379108041,"Block Group 1, Census Tract 9108.04, Los Angeles County, California",3070,370
1500000US060379108051,060379108051,"Block Group 1, Census Tract 9108.05, Los Angeles County, California",1969,320
1500000US060379108052,060379108052,"Block Group 2, Census Tract 9108.05, Los Angeles County, California",2616,469
1500000US060379108071,060379108071,"Block Group 1, Census Tract 9108.07, Los Angeles County, California",3755,442
1500000US060379108072,060379108072,"Block Group 2, Census Tract 9108.07, Los Angeles County, California",2231,392
1500000US060379108081,060379108081,"Block Group 1, Census Tract 9108.08, Los Angeles County, California",2180,314
1500000US060379108082,060379108082,"Block Group 2, Census Tract 9108.08, Los Angeles County, California",1478,330
1500000US060379108091,060379108091,"Block Group 1, Census Tract 9108.09, Los Angeles County, California",2299,184
1500000US060379108101,060379108101,"Block Group 1, Census Tract 9108.10, Los Angeles County, California",2726,204
1500000US060379108111,060379108111,"Block Group 1, Census Tract 9108.11, Los Angeles County, California",267,154
1500000US060379108121,060379108121,"Block Group 1, Census Tract 9108.12, Los Angeles County, California",458,152
1500000US060379108131,060379108131,"Block Group 1, Census Tract 9108.13, Los Angeles County, California",2097,539
1500000US060379108132,060379108132,"Block Group 2, Census Tract 9108.13, Los Angeles County, California",1413,401
1500000US060379110011,060379110011,"Block Group 1, Census Tract 9110.01, Los Angeles County, California",1813,413
1500000US060379110012,060379110012,"Block Group 2, Census Tract 9110.01, Los Angeles County, California",702,262
1500000US060379110013,060379110013,"Block Group 3, Census Tract 9110.01, Los Angeles County, California",1311,231
1500000US060379200111,060379200111,"Block Group 1, Census Tract 9200.11, Los Angeles County, California",270,82
1500000US060379200121,060379200121,"Block Group 1, Census Tract 9200.12, Los Angeles County, California",1040,126
1500000US060379200131,060379200131,"Block Group 1, Census Tract 9200.13, Los Angeles County, California",608,129
1500000US060379200132,060379200132,"Block Group 2, Census Tract 9200.13, Los Angeles County, California",2330,441
1500000US060379200133,060379200133,"Block Group 3, Census Tract 9200.13, Los Angeles County, California",1710,362
1500000US060379200151,060379200151,"Block Group 1, Census Tract 9200.15, Los Angeles County, California",3341,407
1500000US060379200152,060379200152,"Block Group 2, Census Tract 9200.15, Los Angeles County, California",3171,419
1500000US060379200161,060379200161,"Block Group 1, Census Tract 9200.16, Los Angeles County, California",983,238
1500000US060379200162,060379200162,"Block Group 2, Census Tract 9200.16, Los Angeles County, California",4180,270
1500000US060379200171,060379200171,"Block Group 1, Census Tract 9200.17, Los Angeles County, California",1681,351
1500000US060379200172,060379200172,"Block Group 2, Census Tract 9200.17, Los Angeles County, California",1849,364
