GEOID,SUMLEVEL,SUMLEVEL,ST,COUNTY,BLKGRP,B01003_001E,Total,WhiteAlone,BlackOrAfricanAmerican,AmericanIndian,AsianAlone,NativeHawiian,OtherRaceAlone,TwoOrMore,COMPONENT,NAME,STUSAB,BTTR,BTBG,TRACT
15000US060374310012,150,150,6,37,2,1948,1948,1374,124,56,93,0,301,0,0,"Block Group 2, Census Tract 4310.01, Los Angeles County, California",CA,null,null,431001
15000US060374310013,150,150,6,37,3,1690,1690,883,45,15,113,0,618,16,0,"Block Group 3, Census Tract 4310.01, Los Angeles County, California",CA,null,null,431001
15000US060374310014,150,150,6,37,4,2745,2745,1357,190,0,272,0,727,199,0,"Block Group 4, Census Tract 4310.01, Los Angeles County, California",CA,null,null,431001
15000US060374310021,150,150,6,37,1,1624,1624,1109,58,0,230,0,148,79,0,"Block Group 1, Census Tract 4310.02, Los Angeles County, California",CA,null,null,431002
15000US060374310022,150,150,6,37,2,1532,1532,936,294,10,107,0,55,130,0,"Block Group 2, Census Tract 4310.02, Los Angeles County, California",CA,null,null,431002
15000US060374311001,150,150,6,37,1,2301,2301,822,249,0,515,0,698,17,0,"Block Group 1, Census Tract 4311, Los Angeles County, California",CA,null,null,431100
15000US060374311002,150,150,6,37,2,1789,1789,1004,270,18,105,0,289,103,0,"Block Group 2, Census Tract 4311, Los Angeles County, California",CA,null,null,431100
15000US060374311003,150,150,6,37,3,1226,1226,300,118,0,216,0,457,135,0,"Block Group 3, Census Tract 4311, Los Angeles County, California",CA,null,null,431100
15000US060374311004,150,150,6,37,4,1125,1125,366,156,0,0,0,518,85,0,"Block Group 4, Census Tract 4311, Los Angeles County, California",CA,null,null,431100
15000US060374311005,150,150,6,37,5,620,620,311,0,0,175,0,12,122,0,"Block Group 5, Census Tract 4311, Los Angeles County, California",CA,null,null,431100
15000US060374312001,150,150,6,37,1,1317,1317,584,134,0,36,0,540,23,0,"Block Group 1, Census Tract 4312, Los Angeles County, California",CA,null,null,431200
15000US060374312002,150,150,6,37,2,1061,1061,356,141,0,115,0,432,17,0,"Block Group 2, Census Tract 4312, Los Angeles County, California",CA,null,null,431200
15000US060374312003,150,150,6,37,3,899,899,298,39,0,49,0,513,0,0,"Block Group 3, Census Tract 4312, Los Angeles County, California",CA,null,null,431200
15000US060374312004,150,150,6,37,4,2556,2556,1364,94,19,379,0,685,15,0,"Block Group 4, Census Tract 4312, Los Angeles County, California",CA,null,null,431200
15000US060374313001,150,150,6,37,1,932,932,507,21,0,214,0,152,38,0,"Block Group 1, Census Tract 4313, Los Angeles County, California",CA,null,null,431300
15000US060374313002,150,150,6,37,2,1817,1817,1205,51,0,288,0,215,58,0,"Block Group 2, Census Tract 4313, Los Angeles County, California",CA,null,null,431300
15000US060374314001,150,150,6,37,1,720,720,235,7,1,404,0,63,10,0,"Block Group 1, Census Tract 4314, Los Angeles County, California",CA,null,null,431400
15000US060374314002,150,150,6,37,2,960,960,399,39,0,323,0,179,20,0,"Block Group 2, Census Tract 4314, Los Angeles County, California",CA,null,null,431400
15000US060374314003,150,150,6,37,3,881,881,420,0,0,346,0,43,72,0,"Block Group 3, Census Tract 4314, Los Angeles County, California",CA,null,null,431400
15000US060374314004,150,150,6,37,4,1237,1237,718,0,13,403,0,93,10,0,"Block Group 4, Census Tract 4314, Los Angeles County, California",CA,null,null,431400
15000US060374315011,150,150,6,37,1,730,730,477,136,0,25,0,62,30,0,"Block Group 1, Census Tract 4315.01, Los Angeles County, California",CA,null,null,431501
15000US060374315012,150,150,6,37,2,1959,1959,722,0,0,983,0,223,31,0,"Block Group 2, Census Tract 4315.01, Los Angeles County, California",CA,null,null,431501
15000US060374315013,150,150,6,37,3,1530,1530,422,52,12,347,0,491,206,0,"Block Group 3, Census Tract 4315.01, Los Angeles County, California",CA,null,null,431501
15000US060374315021,150,150,6,37,1,1229,1229,666,9,0,430,0,124,0,0,"Block Group 1, Census Tract 4315.02, Los Angeles County, California",CA,null,null,431502
15000US060374315022,150,150,6,37,2,1552,1552,476,0,0,774,0,253,49,0,"Block Group 2, Census Tract 4315.02, Los Angeles County, California",CA,null,null,431502
15000US060374315023,150,150,6,37,3,622,622,144,11,0,318,0,87,62,0,"Block Group 3, Census Tract 4315.02, Los Angeles County, California",CA,null,null,431502
15000US060374315024,150,150,6,37,4,1015,1015,389,0,44,436,0,140,6,0,"Block Group 4, Census Tract 4315.02, Los Angeles County, California",CA,null,null,431502
15000US060374316001,150,150,6,37,1,1336,1336,463,3,18,792,41,19,0,0,"Block Group 1, Census Tract 4316, Los Angeles County, California",CA,null,null,431600
15000US060374316002,150,150,6,37,2,1698,1698,465,11,0,1189,0,23,10,0,"Block Group 2, Census Tract 4316, Los Angeles County, California",CA,null,null,431600
15000US060374316003,150,150,6,37,3,842,842,233,0,0,553,0,36,20,0,"Block Group 3, Census Tract 4316, Los Angeles County, California",CA,null,null,431600
15000US060374317001,150,150,6,37,1,1140,1140,45,0,0,1095,0,0,0,0,"Block Group 1, Census Tract 4317, Los Angeles County, California",CA,null,null,431700
15000US060374317002,150,150,6,37,2,1456,1456,459,0,0,921,0,0,76,0,"Block Group 2, Census Tract 4317, Los Angeles County, California",CA,null,null,431700
15000US060374317003,150,150,6,37,3,1068,1068,409,0,0,620,0,0,39,0,"Block Group 3, Census Tract 4317, Los Angeles County, California",CA,null,null,431700
15000US060374317004,150,150,6,37,4,602,602,220,0,0,382,0,0,0,0,"Block Group 4, Census Tract 4317, Los Angeles County, California",CA,null,null,431700
15000US060374317005,150,150,6,37,5,2032,2032,567,23,0,1418,0,0,24,0,"Block Group 5, Census Tract 4317, Los Angeles County, California",CA,null,null,431700
15000US060374318001,150,150,6,37,1,1958,1958,569,85,0,943,0,244,117,0,"Block Group 1, Census Tract 4318, Los Angeles County, California",CA,null,null,431800
15000US060374318002,150,150,6,37,2,2345,2345,718,215,0,1164,0,0,248,0,"Block Group 2, Census Tract 4318, Los Angeles County, California",CA,null,null,431800
15000US060374318003,150,150,6,37,3,1659,1659,642,0,0,970,0,31,16,0,"Block Group 3, Census Tract 4318, Los Angeles County, California",CA,null,null,431800
15000US060374319001,150,150,6,37,1,1180,1180,249,0,0,701,0,132,98,0,"Block Group 1, Census Tract 4319, Los Angeles County, California",CA,null,null,431900
15000US060374319002,150,150,6,37,2,1684,1684,310,11,13,677,0,639,34,0,"Block Group 2, Census Tract 4319, Los Angeles County, California",CA,null,null,431900
15000US060374319003,150,150,6,37,3,1236,1236,387,0,28,798,0,7,16,0,"Block Group 3, Census Tract 4319, Los Angeles County, California",CA,null,null,431900
15000US060374320001,150,150,6,37,1,1545,1545,416,7,0,852,0,141,129,0,"Block Group 1, Census Tract 4320, Los Angeles County, California",CA,null,null,432000
15000US060374320002,150,150,6,37,2,1102,1102,204,0,0,766,0,0,132,0,"Block Group 2, Census Tract 4320, Los Angeles County, California",CA,null,null,432000
15000US060374320003,150,150,6,37,3,1747,1747,625,43,0,993,0,54,32,0,"Block Group 3, Census Tract 4320, Los Angeles County, California",CA,null,null,432000
15000US060374320004,150,150,6,37,4,837,837,580,0,0,257,0,0,0,0,"Block Group 4, Census Tract 4320, Los Angeles County, California",CA,null,null,432000
15000US060374320005,150,150,6,37,5,945,945,317,18,0,452,0,158,0,0,"Block Group 5, Census Tract 4320, Los Angeles County, California",CA,null,null,432000
15000US060374320006,150,150,6,37,6,1458,1458,335,0,0,1103,0,5,15,0,"Block Group 6, Census Tract 4320, Los Angeles County, California",CA,null,null,432000
15000US060374321011,150,150,6,37,1,1346,1346,352,0,0,546,0,448,0,0,"Block Group 1, Census Tract 4321.01, Los Angeles County, California",CA,null,null,432101
15000US060374321012,150,150,6,37,2,1615,1615,558,0,0,899,0,117,41,0,"Block Group 2, Census Tract 4321.01, Los Angeles County, California",CA,null,null,432101
15000US060374321013,150,150,6,37,3,1418,1418,338,32,0,959,0,69,20,0,"Block Group 3, Census Tract 4321.01, Los Angeles County, California",CA,null,null,432101
15000US060374321021,150,150,6,37,1,1165,1165,345,6,8,796,0,0,10,0,"Block Group 1, Census Tract 4321.02, Los Angeles County, California",CA,null,null,432102
15000US060374321022,150,150,6,37,2,1219,1219,409,0,0,791,0,19,0,0,"Block Group 2, Census Tract 4321.02, Los Angeles County, California",CA,null,null,432102
15000US060374321023,150,150,6,37,3,1090,1090,395,0,0,655,0,0,40,0,"Block Group 3, Census Tract 4321.02, Los Angeles County, California",CA,null,null,432102
15000US060374321024,150,150,6,37,4,844,844,212,0,0,604,0,21,7,0,"Block Group 4, Census Tract 4321.02, Los Angeles County, California",CA,null,null,432102
15000US060374321025,150,150,6,37,5,1172,1172,461,0,0,471,0,161,79,0,"Block Group 5, Census Tract 4321.02, Los Angeles County, California",CA,null,null,432102
15000US060374322011,150,150,6,37,1,1552,1552,410,24,0,1055,0,53,10,0,"Block Group 1, Census Tract 4322.01, Los Angeles County, California",CA,null,null,432201
15000US060374322012,150,150,6,37,2,2884,2884,711,33,0,2013,0,63,64,0,"Block Group 2, Census Tract 4322.01, Los Angeles County, California",CA,null,null,432201
15000US060374322021,150,150,6,37,1,1688,1688,425,0,0,695,38,528,2,0,"Block Group 1, Census Tract 4322.02, Los Angeles County, California",CA,null,null,432202
15000US060374322022,150,150,6,37,2,1070,1070,337,0,70,583,0,80,0,0,"Block Group 2, Census Tract 4322.02, Los Angeles County, California",CA,null,null,432202
15000US060374322023,150,150,6,37,3,1582,1582,498,9,0,844,0,164,67,0,"Block Group 3, Census Tract 4322.02, Los Angeles County, California",CA,null,null,432202
15000US060374323001,150,150,6,37,1,1844,1844,698,0,24,633,0,489,0,0,"Block Group 1, Census Tract 4323, Los Angeles County, California",CA,null,null,432300
15000US060374323002,150,150,6,37,2,988,988,396,0,0,367,0,225,0,0,"Block Group 2, Census Tract 4323, Los Angeles County, California",CA,null,null,432300
15000US060374323003,150,150,6,37,3,1214,1214,286,11,0,556,0,319,42,0,"Block Group 3, Census Tract 4323, Los Angeles County, California",CA,null,null,432300
15000US060374324011,150,150,6,37,1,2331,2331,1323,36,46,639,0,283,4,0,"Block Group 1, Census Tract 4324.01, Los Angeles County, California",CA,null,null,432401
15000US060374324012,150,150,6,37,2,1874,1874,640,0,10,938,106,180,0,0,"Block Group 2, Census Tract 4324.01, Los Angeles County, California",CA,null,null,432401
15000US060374324021,150,150,6,37,1,2890,2890,861,118,22,1292,0,444,153,0,"Block Group 1, Census Tract 4324.02, Los Angeles County, California",CA,null,null,432402
15000US060374324022,150,150,6,37,2,1347,1347,470,0,0,365,0,488,24,0,"Block Group 2, Census Tract 4324.02, Los Angeles County, California",CA,null,null,432402
15000US060374324023,150,150,6,37,3,2288,2288,1215,0,0,909,0,164,0,0,"Block Group 3, Census Tract 4324.02, Los Angeles County, California",CA,null,null,432402
15000US060374325001,150,150,6,37,1,2099,2099,698,36,0,668,0,661,36,0,"Block Group 1, Census Tract 4325, Los Angeles County, California",CA,null,null,432500
15000US060374325002,150,150,6,37,2,2654,2654,1247,33,0,887,0,469,18,0,"Block Group 2, Census Tract 4325, Los Angeles County, California",CA,null,null,432500
15000US060374325003,150,150,6,37,3,2301,2301,1175,32,0,705,0,314,75,0,"Block Group 3, Census Tract 4325, Los Angeles County, California",CA,null,null,432500
15000US060374325004,150,150,6,37,4,1266,1266,474,0,0,631,0,161,0,0,"Block Group 4, Census Tract 4325, Los Angeles County, California",CA,null,null,432500
15000US060374326011,150,150,6,37,1,934,934,180,0,0,397,0,325,32,0,"Block Group 1, Census Tract 4326.01, Los Angeles County, California",CA,null,null,432601
15000US060374326012,150,150,6,37,2,2058,2058,1004,0,7,595,0,401,51,0,"Block Group 2, Census Tract 4326.01, Los Angeles County, California",CA,null,null,432601
15000US060374326013,150,150,6,37,3,1542,1542,770,0,0,574,0,0,198,0,"Block Group 3, Census Tract 4326.01, Los Angeles County, California",CA,null,null,432601
15000US060374326014,150,150,6,37,4,2154,2154,848,0,0,905,0,401,0,0,"Block Group 4, Census Tract 4326.01, Los Angeles County, California",CA,null,null,432601
15000US060374326021,150,150,6,37,1,1809,1809,545,0,0,598,0,666,0,0,"Block Group 1, Census Tract 4326.02, Los Angeles County, California",CA,null,null,432602
15000US060374326022,150,150,6,37,2,1663,1663,366,7,0,585,0,698,7,0,"Block Group 2, Census Tract 4326.02, Los Angeles County, California",CA,null,null,432602
15000US060374326023,150,150,6,37,3,940,940,160,22,0,695,0,29,34,0,"Block Group 3, Census Tract 4326.02, Los Angeles County, California",CA,null,null,432602
15000US060374327001,150,150,6,37,1,2715,2715,1541,0,0,394,0,780,0,0,"Block Group 1, Census Tract 4327, Los Angeles County, California",CA,null,null,432700
15000US060374327002,150,150,6,37,2,1426,1426,838,10,24,207,0,286,61,0,"Block Group 2, Census Tract 4327, Los Angeles County, California",CA,null,null,432700
15000US060374327003,150,150,6,37,3,1144,1144,319,0,0,312,9,413,91,0,"Block Group 3, Census Tract 4327, Los Angeles County, California",CA,null,null,432700
15000US060374328011,150,150,6,37,1,926,926,389,0,0,116,0,365,56,0,"Block Group 1, Census Tract 4328.01, Los Angeles County, California",CA,null,null,432801
15000US060374328012,150,150,6,37,2,2155,2155,831,0,12,806,0,488,18,0,"Block Group 2, Census Tract 4328.01, Los Angeles County, California",CA,null,null,432801
15000US060374328021,150,150,6,37,1,2107,2107,1042,12,0,404,0,649,0,0,"Block Group 1, Census Tract 4328.02, Los Angeles County, California",CA,null,null,432802
15000US060374328022,150,150,6,37,2,1335,1335,547,0,0,438,0,350,0,0,"Block Group 2, Census Tract 4328.02, Los Angeles County, California",CA,null,null,432802
15000US060374328023,150,150,6,37,3,2088,2088,511,0,0,761,0,816,0,0,"Block Group 3, Census Tract 4328.02, Los Angeles County, California",CA,null,null,432802
15000US060374329011,150,150,6,37,1,2067,2067,164,10,0,1487,0,382,24,0,"Block Group 1, Census Tract 4329.01, Los Angeles County, California",CA,null,null,432901
15000US060374329012,150,150,6,37,2,1792,1792,452,0,52,1144,0,70,74,0,"Block Group 2, Census Tract 4329.01, Los Angeles County, California",CA,null,null,432901
15000US060374329013,150,150,6,37,3,1011,1011,270,0,0,554,0,88,99,0,"Block Group 3, Census Tract 4329.01, Los Angeles County, California",CA,null,null,432901
15000US060374329021,150,150,6,37,1,766,766,201,6,0,328,0,231,0,0,"Block Group 1, Census Tract 4329.02, Los Angeles County, California",CA,null,null,432902
15000US060374329022,150,150,6,37,2,1109,1109,335,0,0,664,0,110,0,0,"Block Group 2, Census Tract 4329.02, Los Angeles County, California",CA,null,null,432902
15000US060374329023,150,150,6,37,3,1730,1730,412,0,0,812,33,408,65,0,"Block Group 3, Census Tract 4329.02, Los Angeles County, California",CA,null,null,432902
15000US060374331011,150,150,6,37,1,949,949,516,3,6,347,0,77,0,0,"Block Group 1, Census Tract 4331.01, Los Angeles County, California",CA,null,null,433101
15000US060374331012,150,150,6,37,2,1699,1699,711,0,0,756,73,133,26,0,"Block Group 2, Census Tract 4331.01, Los Angeles County, California",CA,null,null,433101
15000US060374331021,150,150,6,37,1,2774,2774,1374,0,31,793,0,547,29,0,"Block Group 1, Census Tract 4331.02, Los Angeles County, California",CA,null,null,433102
15000US060374331022,150,150,6,37,2,1899,1899,808,9,0,930,0,95,57,0,"Block Group 2, Census Tract 4331.02, Los Angeles County, California",CA,null,null,433102
15000US060374332001,150,150,6,37,1,1020,1020,516,0,0,146,0,358,0,0,"Block Group 1, Census Tract 4332, Los Angeles County, California",CA,null,null,433200
15000US060374332002,150,150,6,37,2,971,971,398,0,0,271,0,302,0,0,"Block Group 2, Census Tract 4332, Los Angeles County, California",CA,null,null,433200
15000US060374332003,150,150,6,37,3,1264,1264,472,21,0,511,0,240,20,0,"Block Group 3, Census Tract 4332, Los Angeles County, California",CA,null,null,433200
15000US060374332004,150,150,6,37,4,2662,2662,1288,9,177,455,0,717,16,0,"Block Group 4, Census Tract 4332, Los Angeles County, California",CA,null,null,433200
15000US060374333021,150,150,6,37,1,1884,1884,694,0,0,277,0,889,24,0,"Block Group 1, Census Tract 4333.02, Los Angeles County, California",CA,null,null,433302
15000US060374333041,150,150,6,37,1,1659,1659,652,6,0,600,0,395,6,0,"Block Group 1, Census Tract 4333.04, Los Angeles County, California",CA,null,null,433304
15000US060374333042,150,150,6,37,2,2979,2979,798,19,8,1076,0,1056,22,0,"Block Group 2, Census Tract 4333.04, Los Angeles County, California",CA,null,null,433304
15000US060374333051,150,150,6,37,1,3089,3089,1352,0,0,651,0,1086,0,0,"Block Group 1, Census Tract 4333.05, Los Angeles County, California",CA,null,null,433305
15000US060374333052,150,150,6,37,2,1833,1833,658,0,0,523,0,609,43,0,"Block Group 2, Census Tract 4333.05, Los Angeles County, California",CA,null,null,433305
15000US060374333061,150,150,6,37,1,451,451,179,0,0,141,24,90,17,0,"Block Group 1, Census Tract 4333.06, Los Angeles County, California",CA,null,null,433306
15000US060374333062,150,150,6,37,2,2298,2298,1073,22,0,671,0,500,32,0,"Block Group 2, Census Tract 4333.06, Los Angeles County, California",CA,null,null,433306
15000US060374333063,150,150,6,37,3,843,843,346,25,0,229,0,243,0,0,"Block Group 3, Census Tract 4333.06, Los Angeles County, California",CA,null,null,433306
15000US060374333071,150,150,6,37,1,1510,1510,658,0,4,714,0,123,11,0,"Block Group 1, Census Tract 4333.07, Los Angeles County, California",CA,null,null,433307
